author.value,doc.value,title.value,versionOf.value,issuedAt.value,lab.value,labName.value,country.value,availableAt.value,nameAgg.value,nameDoc.value,adress.value
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-01652937v1,L’Agriculture Biologique peut-elle se développer sans abandonner son principe d'écologie ? Le cas de la gestion des éléments minéraux fertilisants,https://data.archives-ouvertes.fr/document/hal-01652937,2016-01-01,https://data.archives-ouvertes.fr/structure/522985,Unité Agroécologie and Environnement,France,2017-11-30,,C. David,
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02552705v1,Elastic Anisotropy Reversal During Brittle Creep in Shale,https://data.archives-ouvertes.fr/document/hal-02552705,2017-01-01,https://data.archives-ouvertes.fr/structure/300305,Université de Cergy Pontoise,France,,,C. David,"33 Boulevard du Port, 95011 Cergy-Pontoise Cedex"
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/cea-02434013v1,Quantification of hypo eutectic b-c-fe-o under severe accident condition in nuclear material by epma,https://data.archives-ouvertes.fr/document/cea-02434013,2017-05-07,https://data.archives-ouvertes.fr/structure/92792,CEA-Direction des Energies (ex-Direction de l'Energie Nucléaire),France,,,C. David,
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02976353v1,Hard x-ray multi-projection imaging for single-shot approaches,https://data.archives-ouvertes.fr/document/hal-02976353,2018-01-01,https://data.archives-ouvertes.fr/structure/1961,Paul Scherrer Institute,Suisse,2020-10-23,,C. David,"Villigen PSI, CH5232 Villigen, Suisse"
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02073864v1,"KG2B, a collaborative benchmarking exercise for estimating the permeability of the Grimsel granodiorite-Part 2: Modelling, microstructures and complementary data",https://data.archives-ouvertes.fr/document/hal-02073864,2018-01-01,https://data.archives-ouvertes.fr/structure/110346,Laboratoire Géosciences et Environnement Cergy,France,,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02073865v1,"KG2B, a collaborative benchmarking exercise for estimating the permeability of the Grimsel granodiorite - Part 1: Measurements, pressure dependence and pore-fluid effects",https://data.archives-ouvertes.fr/document/hal-02073865,2018-01-01,https://data.archives-ouvertes.fr/structure/110346,Laboratoire Géosciences et Environnement Cergy,France,,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-01955900v1,Diamond: a gem for micro-optics,https://data.archives-ouvertes.fr/document/hal-01955900,2018-09-01,https://data.archives-ouvertes.fr/structure/1961,Paul Scherrer Institute,Suisse,2019-02-13,,C. David,"Villigen PSI, CH5232 Villigen, Suisse"
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/cea-01894436v1,PICOSEC: Charged particle timing at sub-25 picosecond precision with a Micromegas based detector,https://data.archives-ouvertes.fr/document/cea-01894436,2018-09-21,https://data.archives-ouvertes.fr/structure/495918,European Organization for Nuclear Research,Suisse,,,C. David,"Route de Meyrin 385, 1217 Meyrin"
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02321781v1,"Characterization of a two-channel, high resolution hard x-ray microscope using Fresnel zone plates for laser-plasma interaction experiments",https://data.archives-ouvertes.fr/document/hal-02321781,2018-10-01,https://data.archives-ouvertes.fr/structure/199964,"Laboratoire Lasers, Plasmas et Procédés photoniques",France,,,C. David,Case 917 163 Avenue de Luminy 13288 MARSEILLE CEDEX 09
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-01992785v1,"KG²B, a collaborative benchmarking exercise for estimating the permeability of the Grimsel granodiorite—Part 2: modelling, microstructures and complementary data",https://data.archives-ouvertes.fr/document/hal-01992785,2018-11-01,https://data.archives-ouvertes.fr/structure/110346,Laboratoire Géosciences et Environnement Cergy,France,2019-02-12,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-01992587v1,"KG²B, a collaborative benchmarking exercise for estimating the permeability of the Grimsel granodiorite – Part 1: measurements, pressure dependence and pore-fluid effects",https://data.archives-ouvertes.fr/document/hal-01992587,2018-11-01,https://data.archives-ouvertes.fr/structure/110346,Laboratoire Géosciences et Environnement Cergy,France,2019-02-12,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02881799v1,Study of the permeability in the Opalinus clay series (Mont Terri - Switzerland) using the steady state method in Hassler cell,https://data.archives-ouvertes.fr/document/hal-02881799,2018-11-29,https://data.archives-ouvertes.fr/structure/1003496,Laboratoire Géosciences et Environnement Cergy,France,2020-07-07,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02881799v1,Time and Temperature Dependent Creep in Tournemire Shale,https://data.archives-ouvertes.fr/document/hal-02881799,2018-11-29,https://data.archives-ouvertes.fr/structure/1003496,Laboratoire Géosciences et Environnement Cergy,France,2020-07-07,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/cea-01917254v1,Charged particle timing at sub-25 picosecond precision: The PICOSEC detection concept,https://data.archives-ouvertes.fr/document/cea-01917254,2019-01-01,https://data.archives-ouvertes.fr/structure/495918,European Organization for Nuclear Research,Suisse,,,C. David,"Route de Meyrin 385, 1217 Meyrin"
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02451657v1,Uterus-like mass: A case report,https://data.archives-ouvertes.fr/document/hal-02451657,2019-02-01,https://data.archives-ouvertes.fr/structure/92792,CEA-Direction des Energies (ex-Direction de l'Energie Nucléaire),France,,,C. David,
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02411098v1,"Characterization of simulated corium and zircalloy during laser cutting, applied to Fukushima-Daiichi needs",https://data.archives-ouvertes.fr/document/hal-02411098,2019-05-24,https://data.archives-ouvertes.fr/structure/92792,CEA-Direction des Energies (ex-Direction de l'Energie Nucléaire),France,,,C. David,
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02881799v1,Study of the permeability in the Opalinus clay series (Mont Terri - Switzerland) using the steady state method in Hassler cell,https://data.archives-ouvertes.fr/document/hal-02881799,2020-01-01,https://data.archives-ouvertes.fr/structure/1003496,Laboratoire Géosciences et Environnement Cergy,France,2020-07-07,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/hal-02881799v1,Time and Temperature Dependent Creep in Tournemire Shale,https://data.archives-ouvertes.fr/document/hal-02881799,2020-01-01,https://data.archives-ouvertes.fr/structure/1003496,Laboratoire Géosciences et Environnement Cergy,France,2020-07-07,,C. David,Université de Cergy-Pontoise 5 mail Gay-Lussac 95031 Cergy-Pontoise
https://data.archives-ouvertes.fr/author/8477,https://data.archives-ouvertes.fr/document/inserm-02941422v1,X-ray Zernike phase contrast tomography: 3D ROI visualization of mm-sized mice organ tissues down to sub-cellular components,https://data.archives-ouvertes.fr/document/inserm-02941422,2020-09-10,https://data.archives-ouvertes.fr/structure/1961,Paul Scherrer Institute,Suisse,2020-09-17,,C. David,"Villigen PSI, CH5232 Villigen, Suisse"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-00473312v1,Harmonic space and quaternionic manifolds,https://data.archives-ouvertes.fr/document/hal-00473312,1994-01-01,https://data.archives-ouvertes.fr/structure/119,Institut de Physique Nucléaire d'Orsay,France,,,E. Ivanov,"IPN - 15, rue Georges Clemenceau - 91406 ORSAY CEDEX"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-00080478v1,Gauging N=4 Supersymmetric Mechanics,https://data.archives-ouvertes.fr/document/hal-00080478,2006-01-01,https://data.archives-ouvertes.fr/structure/15399,Bogoliubov Laboratory of Theoretical Physics,Russie,,,E. Ivanov,"BLTP JINR, 141980 Dubna, Moscow region, Russia"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/ensl-00162422v1,The Common Origin of Linear and Nonlinear Chiral Multiplets in N=4 Mechanics,https://data.archives-ouvertes.fr/document/ensl-00162422,2007-07-13,https://data.archives-ouvertes.fr/structure/15399,Bogoliubov Laboratory of Theoretical Physics,Russie,2007-07-13,,E. Ivanov,"BLTP JINR, 141980 Dubna, Moscow region, Russia"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/in2p3-00326461v1,Economy of uranium resources in a three-component reactor fleet with mixed thorium/uranium fuel cycles,https://data.archives-ouvertes.fr/document/in2p3-00326461,2008-09-14,https://data.archives-ouvertes.fr/structure/119,Institut de Physique Nucléaire d'Orsay,France,,,E. Ivanov,"IPN - 15, rue Georges Clemenceau - 91406 ORSAY CEDEX"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/in2p3-00676872v1,"N=4, 3D Supersymmetric Quantum Mechanics in Non-Abelian Monopole Background",https://data.archives-ouvertes.fr/document/in2p3-00676872,2010-01-01,https://data.archives-ouvertes.fr/structure/15399,Bogoliubov Laboratory of Theoretical Physics,Russie,,,E. Ivanov,"BLTP JINR, 141980 Dubna, Moscow region, Russia"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-00949928v1,Geometry and Harmonic Superspace: some recent progress,https://data.archives-ouvertes.fr/document/hal-00949928,2011-01-01,https://data.archives-ouvertes.fr/structure/15399,Bogoliubov Laboratory of Theoretical Physics,Russie,,,E. Ivanov,"BLTP JINR, 141980 Dubna, Moscow region, Russia"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-00950013v1,"N = 4 mechanics of general (4, 4, 0) multiplets",https://data.archives-ouvertes.fr/document/hal-00950013,2011-01-01,https://data.archives-ouvertes.fr/structure/15399,Bogoliubov Laboratory of Theoretical Physics,Russie,,,E. Ivanov,"BLTP JINR, 141980 Dubna, Moscow region, Russia"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-01295733v1,"Epoxy composites filled with high surface area-carbon fillers: Optimization of electromagnetic shielding, electrical, mechanical, and thermal properties",https://data.archives-ouvertes.fr/document/hal-01295733,2013-10-01,https://data.archives-ouvertes.fr/structure/302199,Bulgarian Academy of Sciences ,Bulgarie,,,E. Ivanov,"15th November #1 str, Sofia, 1040"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-01793552v1,Strain Localisation in iPP/MWCNT Nanocomposites Using Digital Image Correlation,https://data.archives-ouvertes.fr/document/hal-01793552,2014-02-01,https://data.archives-ouvertes.fr/structure/302199,Bulgarian Academy of Sciences ,Bulgarie,2018-05-16,,E. Ivanov,"15th November #1 str, Sofia, 1040"
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-02611886v1,Uncertainty assessment for fast reactors based on nuclear data adjustment,https://data.archives-ouvertes.fr/document/hal-02611886,2014-04-01,https://data.archives-ouvertes.fr/structure/300040,Institut de Radioprotection et de Sûreté Nucléaire,France,,,E. Ivanov,
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-02611860v1,Methods and issues for the combined use of integral experiments and covariance data Results of a NEA International Collaborative Study,https://data.archives-ouvertes.fr/document/hal-02611860,2014-04-01,https://data.archives-ouvertes.fr/structure/300040,Institut de Radioprotection et de Sûreté Nucléaire,France,,,E. Ivanov,
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-02641779v1,Evaluation of βeff measurements with 252Cf-source pseudo-worth and noise methods,https://data.archives-ouvertes.fr/document/hal-02641779,2014-11-01,https://data.archives-ouvertes.fr/structure/300040,Institut de Radioprotection et de Sûreté Nucléaire,France,,,E. Ivanov,
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-02641762v1,Establishment of correlations for some critical and reactor physics experiments,https://data.archives-ouvertes.fr/document/hal-02641762,2014-11-01,https://data.archives-ouvertes.fr/structure/300040,Institut de Radioprotection et de Sûreté Nucléaire,France,,,E. Ivanov,
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/cea-02431813v1,OECD/NEA intercomparison of deterministic and monte carlo cross-section sensitivity codes using sneak-7 benchmarks,https://data.archives-ouvertes.fr/document/cea-02431813,2016-05-01,https://data.archives-ouvertes.fr/structure/300040,Institut de Radioprotection et de Sûreté Nucléaire,France,2020-01-08,,E. Ivanov,
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-02553386v1,Impact of 235U resonance parameter evaluation in the reactivity prediction,https://data.archives-ouvertes.fr/document/hal-02553386,2017-08-01,https://data.archives-ouvertes.fr/structure/579835,PSN-EXP/SNC,France,,,E. Ivanov,Fontenay aux Roses
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/cea-02339874v1,Panel discussion role of a phenomenological validation and integral experiments for maturing the predictive simulations,https://data.archives-ouvertes.fr/document/cea-02339874,2019-05-13,https://data.archives-ouvertes.fr/structure/300040,Institut de Radioprotection et de Sûreté Nucléaire,France,2019-12-05,,E. Ivanov,
https://data.archives-ouvertes.fr/author/107538,https://data.archives-ouvertes.fr/document/hal-02530007v1,Best Estimate Plus Uncertainty (BEPU) Why It Is Still Not Widely Used,https://data.archives-ouvertes.fr/document/hal-02530007,2019-12-02,https://data.archives-ouvertes.fr/structure/300040,Institut de Radioprotection et de Sûreté Nucléaire,France,,,E. Ivanov,
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/inserm-00110132v1,Dietary fibre in food and protection against colorectal cancer in the European Prospective Investigation into Cancer and Nutrition (EPIC): an observational study.,https://data.archives-ouvertes.fr/document/inserm-00110132,2003-05-03,https://data.archives-ouvertes.fr/structure/22918,Unit of Nutrition and Cancer,France,9999-12-31,,Teresa Norat,"150, cours Albert Thomas 69372 Lyon cedex 08"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/inserm-00123284v1,"Meat, fish, and colorectal cancer risk: the European Prospective Investigation into cancer and nutrition.",https://data.archives-ouvertes.fr/document/inserm-00123284,2005-06-15,https://data.archives-ouvertes.fr/structure/26773,"Unit of Nutrition, Environment, and Cancer",Espagne,2007-01-09,,Teresa Norat,Barcelona
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/inserm-00110149v1,"Dietary calcium, phosphorus, vitamin D, dairy products and the risk of colorectal adenoma and cancer among French women of the E3N-EPIC prospective study.",https://data.archives-ouvertes.fr/document/inserm-00110149,2005-10-20,https://data.archives-ouvertes.fr/structure/22918,Unit of Nutrition and Cancer,France,2009-09-04,,Teresa Norat,"150, cours Albert Thomas 69372 Lyon cedex 08"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/inserm-01149104v1,"EPIC-Heart: the cardiovascular component of a prospective study of nutritional, lifestyle and biological factors in 520,000 middle-aged participants from 10 European countries.",https://data.archives-ouvertes.fr/document/inserm-01149104,2006-11-30,https://data.archives-ouvertes.fr/structure/216633,School of Public Health,Royaume-Uni,2015-05-07,,Teresa Norat,London SW7 2AZ
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02662723v1,Alcohol and genetic polymorphisms: effect on risk of alcohol-related cancer,https://data.archives-ouvertes.fr/document/hal-02662723,2009-01-01,https://data.archives-ouvertes.fr/structure/74520,Department of Epidemiology and Public Health,Royaume-Uni,,,Teresa Norat,"St Mary's Campus, Norfolk Place, London W2 1PG"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-00535342v1,Genetic variation in genes of the fatty acid synthesis pathway and breast cancer risk,https://data.archives-ouvertes.fr/document/hal-00535342,2009-02-28,https://data.archives-ouvertes.fr/structure/69530,Imperial College London,Royaume-Uni,2010-11-11,,Teresa Norat,"South Kensington Campus, London SW7 2AZ"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02663231v1,Maternal alcohol consumption during pregnancy and risk of childhood leukemia : systematic review and meta-analysis,https://data.archives-ouvertes.fr/document/hal-02663231,2010-01-01,https://data.archives-ouvertes.fr/structure/216633,School of Public Health,Royaume-Uni,,,Teresa Norat,London SW7 2AZ
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02651449v1,"Meta-Analyses of Vitamin D Intake, 25-Hydroxyvitamin D Status, Vitamin D Receptor Polymorphisms, and Colorectal Cancer Risk",https://data.archives-ouvertes.fr/document/hal-02651449,2011-01-01,https://data.archives-ouvertes.fr/structure/69530,Imperial College London,Royaume-Uni,,,Teresa Norat,"South Kensington Campus, London SW7 2AZ"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-00640222v1,The association of lifetime alcohol use with measures of abdominal and general adiposity in a large-scale European cohort,https://data.archives-ouvertes.fr/document/hal-00640222,2011-05-11,https://data.archives-ouvertes.fr/structure/173531,Epidemiology,Allemagne,2011-11-11,,Teresa Norat,
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02651702v1,Excess body weight and second primary cancer risk after breast cancer: a systematic review and meta-analysis of prospective studies,https://data.archives-ouvertes.fr/document/hal-02651702,2012-01-01,https://data.archives-ouvertes.fr/structure/257709,Dept Epidemiol & Publ Hlth,Royaume-Uni,,,Teresa Norat,London
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02630912v1,Alcohol Drinking and Second Primary Cancer Risk in Patients with Upper Aerodigestive Tract Cancers: A Systematic Review and Meta-analysis of Observational Studies,https://data.archives-ouvertes.fr/document/hal-02630912,2014-01-01,https://data.archives-ouvertes.fr/structure/74520,Department of Epidemiology and Public Health,Royaume-Uni,,,Teresa Norat,"St Mary's Campus, Norfolk Place, London W2 1PG"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02638691v1,Cholesterol and breast cancer risk: a systematic review and meta-analysis of prospective studies,https://data.archives-ouvertes.fr/document/hal-02638691,2015-01-01,https://data.archives-ouvertes.fr/structure/74520,Department of Epidemiology and Public Health,Royaume-Uni,,,Teresa Norat,"St Mary's Campus, Norfolk Place, London W2 1PG"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02744166v1,Cholesterol and breast cancer risk: a systematic review and meta-analysis of prospective studies,https://data.archives-ouvertes.fr/document/hal-02744166,2015-06-25,https://data.archives-ouvertes.fr/structure/74520,Department of Epidemiology and Public Health,Royaume-Uni,,,Teresa Norat,"St Mary's Campus, Norfolk Place, London W2 1PG"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02740525v1,Taux sanguins de cholestérol et risque de cancer du sein : revue systématique et méta-analyse des études prospectives,https://data.archives-ouvertes.fr/document/hal-02740525,2015-10-15,https://data.archives-ouvertes.fr/structure/69530,Imperial College London,Royaume-Uni,2020-06-02,,Teresa Norat,"South Kensington Campus, London SW7 2AZ"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02743199v1,Cholesterol and breast cancer risk: a systematic review and meta-analysis of prospective studies,https://data.archives-ouvertes.fr/document/hal-02743199,2015-10-20,https://data.archives-ouvertes.fr/structure/74520,Department of Epidemiology and Public Health,Royaume-Uni,2020-06-03,,Teresa Norat,"St Mary's Campus, Norfolk Place, London W2 1PG"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/inserm-01264492v1,Pre-diagnostic concordance with the WCRF/AICR guidelines and survival in European colorectal cancer patients: a cohort study,https://data.archives-ouvertes.fr/document/inserm-01264492,2015-12-01,https://data.archives-ouvertes.fr/structure/74520,Department of Epidemiology and Public Health,Royaume-Uni,2016-01-29,,Teresa Norat,"St Mary's Campus, Norfolk Place, London W2 1PG"
https://data.archives-ouvertes.fr/author/141348,https://data.archives-ouvertes.fr/document/hal-02524868v1,Contributions of mean and shape of blood pressure distribution to worldwide trends and variations in raised blood pressure: a pooled analysis of 1018 population-based measurement studies with 88.6 million participants,https://data.archives-ouvertes.fr/document/hal-02524868,2018-06-01,https://data.archives-ouvertes.fr/structure/69530,Imperial College London,Royaume-Uni,,,Teresa Norat,"South Kensington Campus, London SW7 2AZ"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00267741v1,Degeneration of sensory outer hair cells following pharmacological blockade of cochlear KCNQ channels in the adult guinea pig.,https://data.archives-ouvertes.fr/document/inserm-00267741,2003-06-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00266028v1,Neuroprotective effect of riluzole in acute noise-induced hearing loss.,https://data.archives-ouvertes.fr/document/inserm-00266028,2005-07-13,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00265678v1,Dopamine transporter is essential for the maintenance of spontaneous activity of auditory nerve neurones and their responsiveness to sound stimulation.,https://data.archives-ouvertes.fr/document/inserm-00265678,2006-04-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00173504v1,Coxsackie adenovirus receptor and alpha nu beta3/alpha nu beta5 integrins in adenovirus gene transfer of rat cochlea.,https://data.archives-ouvertes.fr/document/inserm-00173504,2007-01-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,9999-12-31,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00173504v1,Coxsackie adenovirus receptor and alpha nu beta3/alpha nu beta5 integrins in adenovirus gene transfer of rat cochlea.,https://data.archives-ouvertes.fr/document/inserm-00173504,2007-01-01,https://data.archives-ouvertes.fr/structure/38369,Faculté de Médecine,France,9999-12-31,,Jing Wang,"Laboratoire d'Anatomie, Faculté de Médecine, 2, rue Ecole de Médecine, 34000 Montpellier"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00173536v1,"FXYD6 is a novel regulator of Na,K-ATPase expressed in the inner ear.",https://data.archives-ouvertes.fr/document/inserm-00173536,2007-03-09,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,2007-09-24,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00168116v1,Blocking c-Jun-N-terminal kinase signaling can prevent hearing loss induced by both electrode insertion trauma and neomycin ototoxicity.,https://data.archives-ouvertes.fr/document/inserm-00168116,2007-04-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,9999-12-31,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00145385v1,A novel dual inhibitor of calpains and lipid peroxidation (BN82270) rescues the cochlea from sound trauma.,https://data.archives-ouvertes.fr/document/inserm-00145385,2007-05-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,2007-05-11,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00168124v1,"Physiology, pharmacology and plasticity at the inner hair cell synaptic complex.",https://data.archives-ouvertes.fr/document/inserm-00168124,2007-05-01,https://data.archives-ouvertes.fr/structure/42570,Université Montpellier 1,France,9999-12-31,,Jing Wang,"5, boulevard Henri IV - CS 19044 - 34967 Montpellier cedex"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00168124v1,"Physiology, pharmacology and plasticity at the inner hair cell synaptic complex.",https://data.archives-ouvertes.fr/document/inserm-00168124,2007-05-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,9999-12-31,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00145381v1,Macrophage contribution to the response of the rat organ of Corti to amikacin.,https://data.archives-ouvertes.fr/document/inserm-00145381,2007-07-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,9999-12-31,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00182838v1,Differential expression of PKC beta II in the rat organ of Corti.,https://data.archives-ouvertes.fr/document/inserm-00182838,2007-11-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,2014-06-23,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/hal-00294470v1,Arômes transcontinentaux,https://data.archives-ouvertes.fr/document/hal-00294470,2008-01-01,https://data.archives-ouvertes.fr/structure/106335,Centre des Sciences du Goût et de l'Alimentation [Dijon],France,,,Jing Wang,Université de Bourgogne - Bât. CSG - 9E Bd Jeanne d'Arc - 21000 Dijon
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00349485v1,From cochlear cell death pathways to new pharmacological therapies.,https://data.archives-ouvertes.fr/document/inserm-00349485,2008-09-01,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
https://data.archives-ouvertes.fr/author/1516520,https://data.archives-ouvertes.fr/document/inserm-00349471v1,Efficient and specific transduction of cochlear supporting cells by adeno-associated virus serotype 5.,https://data.archives-ouvertes.fr/document/inserm-00349471,2008-09-12,https://data.archives-ouvertes.fr/structure/2941,Physiopathologie et thérapie des déficits sensoriels et moteurs,France,,,Jing Wang,"Hopital Saint-Eloi 80, Avenue Auguste Fliche 34295 MONTPELLIER CEDEX 5"
