doc.value,author.value,author_name.value,coauthors.value
https://data.archives-ouvertes.fr/document/hal-01408593v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Bhagyesh Patil&https://data.archives-ouvertes.fr/author/1427297--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Frédéric Goualard&https://data.archives-ouvertes.fr/author/frederic-goualard--Harsh Purohit&https://data.archives-ouvertes.fr/author/1427294--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers--P.S.V. Nataraj&https://data.archives-ouvertes.fr/author/1427296--R. Jeyasenthil&https://data.archives-ouvertes.fr/author/1427295
https://data.archives-ouvertes.fr/document/hal-00911321v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Daisuke Ishii&https://data.archives-ouvertes.fr/author/491169--Damien Chablat&https://data.archives-ouvertes.fr/author/damien-chablat--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-00421506v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Raphaël Chenouard&https://data.archives-ouvertes.fr/author/raphael-chenouard
https://data.archives-ouvertes.fr/document/hal-00510305v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Claude Michel&https://data.archives-ouvertes.fr/author/52301--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/hal-01479410v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Sébastien Briot&https://data.archives-ouvertes.fr/author/sebastien-briot
https://data.archives-ouvertes.fr/document/hal-00288207v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Frédéric Goualard&https://data.archives-ouvertes.fr/author/frederic-goualard
https://data.archives-ouvertes.fr/document/hal-01730670v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,F. Domes&https://data.archives-ouvertes.fr/author/11146872
https://data.archives-ouvertes.fr/document/hal-00868073v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Daisuke Ishii&https://data.archives-ouvertes.fr/author/491169--Damien Chablat&https://data.archives-ouvertes.fr/author/damien-chablat--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-00480819v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-01408594v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Carme Torras&https://data.archives-ouvertes.fr/author/861201--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Vicente Ruiz de Angulo&https://data.archives-ouvertes.fr/author/861200
https://data.archives-ouvertes.fr/document/hal-00297086v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Claude Michel&https://data.archives-ouvertes.fr/author/52301--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/hal-01422510v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-00911289v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Elsa Carvalho&https://data.archives-ouvertes.fr/author/950086--Jorge Cruz&https://data.archives-ouvertes.fr/author/950085
https://data.archives-ouvertes.fr/document/hal-00431161v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert
https://data.archives-ouvertes.fr/document/hal-00520054v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Damien Eveillard&https://data.archives-ouvertes.fr/author/damien-eveillard--Hiroshi Hosobe&https://data.archives-ouvertes.fr/author/437187--Olivier Mullier&https://data.archives-ouvertes.fr/author/olivier-mullier
https://data.archives-ouvertes.fr/document/hal-02008026v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert
https://data.archives-ouvertes.fr/document/hal-00835191v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,&https://data.archives-ouvertes.fr/author/12304153
https://data.archives-ouvertes.fr/document/hal-02005023v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Daisuke Ishii&https://data.archives-ouvertes.fr/author/491169--Damien Chablat&https://data.archives-ouvertes.fr/author/damien-chablat--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-01995932v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert
https://data.archives-ouvertes.fr/document/hal-01863731v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-00481388v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Claude Michel&https://data.archives-ouvertes.fr/author/52301--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/hal-01401321v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Benjamin Martin&https://data.archives-ouvertes.fr/author/434475--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-01333216v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert
https://data.archives-ouvertes.fr/document/hal-02008057v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert
https://data.archives-ouvertes.fr/document/hal-00481288v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,&https://data.archives-ouvertes.fr/author/12304153
https://data.archives-ouvertes.fr/document/hal-01333216v2,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert
https://data.archives-ouvertes.fr/document/hal-02849991v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,&https://data.archives-ouvertes.fr/author/11973680--Angelo Cenedese&https://data.archives-ouvertes.fr/author/812625--Isabelle Fantoni&https://data.archives-ouvertes.fr/author/isabelle-fantoni--Sébastien Briot&https://data.archives-ouvertes.fr/author/sebastien-briot
https://data.archives-ouvertes.fr/document/hal-01408525v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Benjamin Martin&https://data.archives-ouvertes.fr/author/434475--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-03210572v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Sébastien Briot&https://data.archives-ouvertes.fr/author/sebastien-briot
https://data.archives-ouvertes.fr/document/hal-01408597v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Benjamin Martin&https://data.archives-ouvertes.fr/author/434475--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-00835280v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Carme Torras&https://data.archives-ouvertes.fr/author/861201--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Vicente Ruiz de Angulo&https://data.archives-ouvertes.fr/author/861200
https://data.archives-ouvertes.fr/document/hal-00911326v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-01084612v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert--Ignacio Salas&https://data.archives-ouvertes.fr/author/1092630
https://data.archives-ouvertes.fr/document/hal-00867986v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-01084612v2,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert--Ignacio Salas&https://data.archives-ouvertes.fr/author/1092630
https://data.archives-ouvertes.fr/document/hal-02539443v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Adrien Koessler&https://data.archives-ouvertes.fr/author/11170547--Nicolas Bouton&https://data.archives-ouvertes.fr/author/nicolas-bouton--Sébastien Briot&https://data.archives-ouvertes.fr/author/sebastien-briot
https://data.archives-ouvertes.fr/document/hal-01731569v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Daisuke Ishii&https://data.archives-ouvertes.fr/author/491169
https://data.archives-ouvertes.fr/document/hal-00990048v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,David Daney&https://data.archives-ouvertes.fr/author/david-daney--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Patrick Taillibert&https://data.archives-ouvertes.fr/author/761854
https://data.archives-ouvertes.fr/document/hal-00431188v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Carlos Grandón&https://data.archives-ouvertes.fr/author/99274
https://data.archives-ouvertes.fr/document/hal-01408596v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Bhagyesh Patil&https://data.archives-ouvertes.fr/author/1427297--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Frédéric Goualard&https://data.archives-ouvertes.fr/author/frederic-goualard--Harsh Purohit&https://data.archives-ouvertes.fr/author/1427294--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers--P.S.V. Nataraj&https://data.archives-ouvertes.fr/author/1427296--R. Jeyasenthil&https://data.archives-ouvertes.fr/author/1427295
https://data.archives-ouvertes.fr/document/inria-00293749v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Claude Michel&https://data.archives-ouvertes.fr/author/52301--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher
https://data.archives-ouvertes.fr/document/hal-00910915v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Mikhael Tannous&https://data.archives-ouvertes.fr/author/949702--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-01408598v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Benjamin Martin&https://data.archives-ouvertes.fr/author/434475--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-01408595v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Benjamin Martin&https://data.archives-ouvertes.fr/author/434475--Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/hal-01079579v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert--Ignacio Salas&https://data.archives-ouvertes.fr/author/1092630
https://data.archives-ouvertes.fr/document/hal-00868023v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann--Daisuke Ishii&https://data.archives-ouvertes.fr/author/491169
https://data.archives-ouvertes.fr/document/hal-00462935v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Nicolas Berger&https://data.archives-ouvertes.fr/author/472120--Philippe Cardou&https://data.archives-ouvertes.fr/author/472132--Ricardo Soto&https://data.archives-ouvertes.fr/author/467201--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-00411330v2,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Arnold Neumaier&https://data.archives-ouvertes.fr/author/1063789
https://data.archives-ouvertes.fr/document/hal-00835176v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Pieter Collins&https://data.archives-ouvertes.fr/author/861123--Wayne Hayes&https://data.archives-ouvertes.fr/author/491184
https://data.archives-ouvertes.fr/document/hal-01721237v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Gilles Chabert&https://data.archives-ouvertes.fr/author/gilles-chabert--Stéphane Caro&https://data.archives-ouvertes.fr/author/stephane-caro
https://data.archives-ouvertes.fr/document/hal-00835174v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Christophe Jermann&https://data.archives-ouvertes.fr/author/christophe-jermann
https://data.archives-ouvertes.fr/document/hal-00481066v1,https://data.archives-ouvertes.fr/author/861122,Alexandre Goldsztejn,Laurent Granvilliers&https://data.archives-ouvertes.fr/author/laurent-granvilliers
https://data.archives-ouvertes.fr/document/inria-00070007v1,https://data.archives-ouvertes.fr/author/97645,Marc Gaetano,Alain Sausse&https://data.archives-ouvertes.fr/author/97646--Stéphane Dalmas&https://data.archives-ouvertes.fr/author/97644
https://data.archives-ouvertes.fr/document/hal-00653659v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Mohammed Said Belaid&https://data.archives-ouvertes.fr/author/528562
https://data.archives-ouvertes.fr/document/hal-00297250v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Alexandre Goldsztejn&https://data.archives-ouvertes.fr/author/alexandre-goldsztejn--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher
https://data.archives-ouvertes.fr/document/inria-00151231v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/hal-01956094v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Heytem Zitoun&https://data.archives-ouvertes.fr/author/11350937--Laurent Michel&https://data.archives-ouvertes.fr/author/11350938--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher
https://data.archives-ouvertes.fr/document/hal-00829579v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Mohammed Said Belaid&https://data.archives-ouvertes.fr/author/528562
https://data.archives-ouvertes.fr/document/inria-00071433v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Arnaud Gotlieb&https://data.archives-ouvertes.fr/author/52275--Bernard Botella&https://data.archives-ouvertes.fr/author/99313
https://data.archives-ouvertes.fr/document/hal-00510305v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Alexandre Goldsztejn&https://data.archives-ouvertes.fr/author/alexandre-goldsztejn--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/hal-00297086v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Alexandre Goldsztejn&https://data.archives-ouvertes.fr/author/alexandre-goldsztejn--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/hal-01099514v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/1112189--Mohammed Said Belaid&https://data.archives-ouvertes.fr/author/528562
https://data.archives-ouvertes.fr/document/hal-00481388v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Alexandre Goldsztejn&https://data.archives-ouvertes.fr/author/alexandre-goldsztejn--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/inria-00000087v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Heikel Batnini&https://data.archives-ouvertes.fr/author/52299--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher
https://data.archives-ouvertes.fr/document/hal-01956046v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Pelleau Marie&https://data.archives-ouvertes.fr/author/marie-pelleau--Rémy Garcia&https://data.archives-ouvertes.fr/author/remy-garcia
https://data.archives-ouvertes.fr/document/inria-00520370v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Mohammed Said Belaid&https://data.archives-ouvertes.fr/author/528562
https://data.archives-ouvertes.fr/document/inria-00540299v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Arnaud Gotlieb&https://data.archives-ouvertes.fr/author/492751--Bernard Botella&https://data.archives-ouvertes.fr/author/99313
https://data.archives-ouvertes.fr/document/inria-00293749v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Alexandre Goldsztejn&https://data.archives-ouvertes.fr/author/alexandre-goldsztejn--Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher
https://data.archives-ouvertes.fr/document/hal-00510304v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Yahia Lebbah&https://data.archives-ouvertes.fr/author/184775
https://data.archives-ouvertes.fr/document/halshs-00004825v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,M. Benoit&https://data.archives-ouvertes.fr/author/61546
https://data.archives-ouvertes.fr/document/hal-00623274v1,https://data.archives-ouvertes.fr/author/52301,Claude Michel,Michel Rueher&https://data.archives-ouvertes.fr/author/michel-rueher--Olivier Ponsini&https://data.archives-ouvertes.fr/author/503803
https://data.archives-ouvertes.fr/document/inria-00097697v2,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Laurent Rineau&https://data.archives-ouvertes.fr/author/98110
https://data.archives-ouvertes.fr/document/inria-00275430v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Camille Wormser&https://data.archives-ouvertes.fr/author/213595--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00074301v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jean-Marc Robert&https://data.archives-ouvertes.fr/author/101525--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101524--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00071561v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Menelaos Karavelas&https://data.archives-ouvertes.fr/author/99432
https://data.archives-ouvertes.fr/document/inria-00074269v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101300--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00422344v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Nader Salman&https://data.archives-ouvertes.fr/author/427838
https://data.archives-ouvertes.fr/document/hal-01179456v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Francis Avnaim&https://data.archives-ouvertes.fr/author/101571--Franco P. Preparata&https://data.archives-ouvertes.fr/author/103081--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00503837v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Nader Salman&https://data.archives-ouvertes.fr/author/427838
https://data.archives-ouvertes.fr/document/inria-00075449v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00116651v3,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Marc Alexa&https://data.archives-ouvertes.fr/author/148522--Marie Samozino&https://data.archives-ouvertes.fr/author/148760--Pierre Alliez&https://data.archives-ouvertes.fr/author/pierre-alliez
https://data.archives-ouvertes.fr/document/inria-00413248v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Dobrina Boltcheva&https://data.archives-ouvertes.fr/author/429693--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/hal-01071759v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Clément Jamin&https://data.archives-ouvertes.fr/author/cjamin--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Pierre Alliez&https://data.archives-ouvertes.fr/author/pierre-alliez
https://data.archives-ouvertes.fr/document/inria-00413506v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Monique Teillaud&https://data.archives-ouvertes.fr/author/monique-teillaud--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-01179475v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jean-Marc Robert&https://data.archives-ouvertes.fr/author/11351539--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101524--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00074648v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Katrin Dobrindt&https://data.archives-ouvertes.fr/author/101355--Kurt Mehlhorn&https://data.archives-ouvertes.fr/author/101763
https://data.archives-ouvertes.fr/document/inria-00070609v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Frédéric Cazals&https://data.archives-ouvertes.fr/author/623991--Joachim Giesen&https://data.archives-ouvertes.fr/author/98376
https://data.archives-ouvertes.fr/document/inria-00338701v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jorge Urrutia&https://data.archives-ouvertes.fr/author/101301--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101524--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00072122v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Menelaos I. Karavelas&https://data.archives-ouvertes.fr/author/99888
https://data.archives-ouvertes.fr/document/inria-00070277v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Camille Wormser&https://data.archives-ouvertes.fr/author/97980--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00073985v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jorge Urrutia&https://data.archives-ouvertes.fr/author/101301--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101300--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00413159v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,André Cerezo&https://data.archives-ouvertes.fr/author/101679--Jacqueline Duquesne&https://data.archives-ouvertes.fr/author/429629--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-01180161v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Monique Teillaud&https://data.archives-ouvertes.fr/author/monique-teillaud--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers--René Schott&https://data.archives-ouvertes.fr/author/144065
https://data.archives-ouvertes.fr/document/inria-00073641v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Hervé Brönnimann&https://data.archives-ouvertes.fr/author/61456
https://data.archives-ouvertes.fr/document/hal-01179713v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jacqueline Duquesne&https://data.archives-ouvertes.fr/author/429629--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-01179468v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101524--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-00681581v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Laurent Rineau&https://data.archives-ouvertes.fr/author/98110
https://data.archives-ouvertes.fr/document/inria-00074107v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Franck Nielsen&https://data.archives-ouvertes.fr/author/101196
https://data.archives-ouvertes.fr/document/hal-01615863v2,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Frédéric Chazal&https://data.archives-ouvertes.fr/author/fchazal--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/hal-01108461v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Clément Maria&https://data.archives-ouvertes.fr/author/733925--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/806517--Marc Glisse&https://data.archives-ouvertes.fr/author/glisse
https://data.archives-ouvertes.fr/document/hal-00795091v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jacqueline Duquesne&https://data.archives-ouvertes.fr/author/429629--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00097841v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Laurent Rineau&https://data.archives-ouvertes.fr/author/98110--Steve Oudot&https://data.archives-ouvertes.fr/author/98109
