author.value,doc.value,title.value,versionOf.value,issuedAt.value,lab.value,labName.value,type.value,country.value,availableAt.value,nameAgg.value,nameAuth.value,address.value,citation.value
https://data.archives-ouvertes.fr/author/177081,https://data.archives-ouvertes.fr/document/hal-02094594v1,Massive lateral transfer of genes encoding plant cell wall-degrading enzymes to the mycoparasitic fungus Trichoderma from its plant-associated hosts,https://data.archives-ouvertes.fr/document/hal-02094594,2018-04-09,https://data.archives-ouvertes.fr/structure/388077,US Department of Energy Joint Genome Institute,http://purl.org/spar/fabio/Article,France,2019-05-22,,Mei Wang,,Irina Druzhinina-- Komal Chenthamara-- Jian Zhang-- Lea Atanasova-- Dongqing Yang-- et al.. Massive lateral transfer of genes encoding plant cell wall-degrading enzymes to the mycoparasitic fungus Trichoderma from its plant-associated hosts. PLoS Genetics-- Public Library of Science-- 2018-- 14 (4)-- pp.e1007322. &#x27E8;10.1371/journal.pgen.1007322&#x27E9;. &#x27E8;hal-02094594&#x27E9;
https://data.archives-ouvertes.fr/author/177081,https://data.archives-ouvertes.fr/document/hal-01326516v1,Study of infectious conjunctivitis among children in rural areas of Qinghai province,https://data.archives-ouvertes.fr/document/hal-01326516,2016-01-01,https://data.archives-ouvertes.fr/structure/458562,Beijing Institute of Ophthalmology,http://purl.org/spar/fabio/Article,Chine,2016-06-03,,Mei Wang,,Qingfeng Liang-- Xinxin Lu-- Mei Wang-- Lei Tian-- Antoine Labbé-- et al.. Study of infectious conjunctivitis among children in rural areas of Qinghai province. Science China Life Sciences-- Springer-- 2016-- 59 (6)-- &#x27E8;10.1007/s11427-016-5058-x&#x27E9;. &#x27E8;hal-01326516&#x27E9;
https://data.archives-ouvertes.fr/author/177081,https://data.archives-ouvertes.fr/document/hal-01867992v1,Integrative visual omics of the white-rot fungus Polyporus brumalis exposes the biotechnological potential of its oxidative enzymes for delignifying raw plant biomass,https://data.archives-ouvertes.fr/document/hal-01867992,2018-01-01,https://data.archives-ouvertes.fr/structure/388077,US Department of Energy Joint Genome Institute,http://purl.org/spar/fabio/Article,France,2018-09-04,,Mei Wang,,Shingo Miyauchi-- Anaïs Rancon-- Elodie Drula-- Hayat Hage-- Delphine Chaduli-- et al.. Integrative visual omics of the white-rot fungus Polyporus brumalis exposes the biotechnological potential of its oxidative enzymes for delignifying raw plant biomass. Biotechnology for Biofuels-- BioMed Central-- 2018-- 11-- &#x27E8;10.1186/s13068-018-1198-5&#x27E9;. &#x27E8;hal-01867992&#x27E9;
https://data.archives-ouvertes.fr/author/177081,https://data.archives-ouvertes.fr/document/hal-03173490v1,Perspectives on astringency sensation: An alternative hypothesis on the molecular origin of astringency,https://data.archives-ouvertes.fr/document/hal-03173490,2021-04-01,https://data.archives-ouvertes.fr/structure/426438,Université Bourgogne Franche-Comté [COMUE],http://purl.org/spar/fabio/Article,France,,,Mei Wang,,Francis Canon-- Christine Belloir-- Eric Bourillot-- Hélène Brignot-- Loïc Briand-- et al.. Perspectives on astringency sensation: An alternative hypothesis on the molecular origin of astringency. Journal of Agricultural and Food Chemistry-- American Chemical Society-- 2021-- 69 (13)-- pp.3822-3826. &#x27E8;10.1021/acs.jafc.0c07474&#x27E9;. &#x27E8;hal-03173490&#x27E9;
https://data.archives-ouvertes.fr/author/177081,https://data.archives-ouvertes.fr/document/hal-03197651v1,Astringency sensitivity to tannic acid: effect of ageing and salivary flow,https://data.archives-ouvertes.fr/document/hal-03197651,2021-04-14,https://data.archives-ouvertes.fr/structure/426438,Université Bourgogne Franche-Comté [COMUE],http://purl.org/spar/fabio/Preprint,France,,,Mei Wang,,Mei Wang-- Chantal Septier-- Hélène Brignot-- Christophe Martin-- Francis Canon-- et al.. Astringency sensitivity to tannic acid: effect of ageing and salivary flow. 2021. &#x27E8;hal-03197651&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-02269369v1,Radiochemical  ageing of poly(ether ether ketone),https://data.archives-ouvertes.fr/document/hal-02269369,2010-01-01,https://data.archives-ouvertes.fr/structure/86289,Laboratoire Procédés et Ingénierie en Mécanique et Matériaux,http://purl.org/spar/fabio/Article,France,2019-08-22,,Paulo Ferreira,F-75013 Paris,Emmanuel Richaud-- Paulo Ferreira-- Ludmila Audouin-- Xavier Colin-- Jacques Verdu-- et al.. Radiochemical  ageing of poly(ether ether ketone). European Polymer Journal-- Elsevier-- 2010-- 46 (4)-- pp.731-743. &#x27E8;10.1016/j.eurpolymj.2009.12.026&#x27E9;. &#x27E8;hal-02269369&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/inria-00444796v1,Exploiting our computational surroundings for better mobile collaboration,https://data.archives-ouvertes.fr/document/inria-00444796,2007-05-01,https://data.archives-ouvertes.fr/structure/46348,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento em Lisboa,http://purl.org/spar/fabio/ConferencePaper,Portugal,2010-01-07,,Paulo Ferreira,Rua Alves Redol 9 - Apartado 13069 - 1000-029 Lisboa,Joao Barreto-- Paulo Ferreira-- Marc Shapiro. Exploiting our computational surroundings for better mobile collaboration. MDM 2007 - 8th International Conference on Mobile Data Management-- May 2007-- Mannheim-- Germany. pp.110--117-- &#x27E8;10.1109/MDM.2007.24&#x27E9;. &#x27E8;inria-00444796&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-03166474v1,Fiber Orientation and Concentration in an Injection-Molded Ethylene-Propylene Copolymer Reinforced by Hemp,https://data.archives-ouvertes.fr/document/hal-03166474,2020-01-01,https://data.archives-ouvertes.fr/structure/86289,Laboratoire Procédés et Ingénierie en Mécanique et Matériaux,http://purl.org/spar/fabio/Article,France,2021-03-11,,Paulo Ferreira,F-75013 Paris,Antoine Dupuis-- Jean-Jacques Pesce-- Paulo Ferreira-- Gilles Régnier. Fiber Orientation and Concentration in an Injection-Molded Ethylene-Propylene Copolymer Reinforced by Hemp. Polymers-- MDPI-- 2020-- 12 (12)-- pp.1-20. &#x27E8;10.3390/polym12122771&#x27E9;. &#x27E8;hal-03166474&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-00608021v1,Evidence for RPGRIP1 gene as risk factor for primary open angle glaucoma,https://data.archives-ouvertes.fr/document/hal-00608021,2011-01-12,https://data.archives-ouvertes.fr/structure/167166,"Institute of Human Genetics [Erlangen, Allemagne]",http://purl.org/spar/fabio/Article,Allemagne,2011-07-12,,Paulo Ferreira,91054 Erlangen,Francesca Pasutto-- Lorena Fernández-Martínez-- Andre Reis-- Bernd Rautenstrauss-- Steff Letteboer-- et al.. Evidence for RPGRIP1 gene as risk factor for primary open angle glaucoma. European Journal of Human Genetics-- Nature Publishing Group-- 2011-- &#x27E8;10.1038/ejhg.2010.217&#x27E9;. &#x27E8;hal-00608021&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-01286844v1,The EOLES project Engineering labs anywhere,https://data.archives-ouvertes.fr/document/hal-01286844,2014-04-03,https://data.archives-ouvertes.fr/structure/264095,Instituto Superior de Engenharia do Porto [Porto],http://purl.org/spar/fabio/ConferencePaper,Portugal,,,Paulo Ferreira,"Rua São Tomé, 4200-485 Porto",Manuel Gericota-- Denis Barataud-- Guillaume Andrieu-- Renaat de Craemer-- Mihai Cristea-- et al.. The EOLES project Engineering labs anywhere. Global Engineering Education Conference (EDUCON)-- 2014 IEEE -- Apr 2014-- Istambul-- Turkey. &#x27E8;10.1109/EDUCON.2014.6826212&#x27E9;. &#x27E8;hal-01286844&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-01286848v1,The EOLES project remote labs across the mediterranean,https://data.archives-ouvertes.fr/document/hal-01286848,2014-02-26,https://data.archives-ouvertes.fr/structure/264095,Instituto Superior de Engenharia do Porto [Porto],http://purl.org/spar/fabio/ConferencePaper,Portugal,,,Paulo Ferreira,"Rua São Tomé, 4200-485 Porto",Manuel Gericota-- Denis Barataud-- Guillaume Andrieu-- Renaat de Craemer-- Mihai Cristea-- et al.. The EOLES project remote labs across the mediterranean. Remote Engineering and Virtual Instrumentation (REV)-- 2014 11th International Conference on -- Feb 2014-- Porto-- Portugal. pp.211-216-- &#x27E8;10.1109/REV.2014.6784258&#x27E9;. &#x27E8;hal-01286848&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-01113407v1,OpenCOPI: Middleware Integration for Ubiquitous Computing,https://data.archives-ouvertes.fr/document/hal-01113407,2013-10-02,https://data.archives-ouvertes.fr/structure/234799,"Instituto Superior Técnico, Universidade Técnica de Lisboa",http://purl.org/spar/fabio/Article,Portugal,,,Paulo Ferreira,"Campus Tecnológico e NuclearE.N. 10, 2686-953 Sacavém",Frederico Lopes-- Flavia C. Delicato-- Thais Batista-- Everton Cavalcante-- Thiago Pereira-- et al.. OpenCOPI: Middleware Integration for Ubiquitous Computing. International Journal of Parallel-- Emergent and Distributed Systems-- Taylor & Francis-- 2013-- 29 (2)-- pp.178-212. &#x27E8;10.1080/17445760.2013.831415&#x27E9;. &#x27E8;hal-01113407&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-01706868v1,COMBINING E-TECHNOLOGIES & E-PEDAGOGIES TO CREATE ONLINE UNDERGRADUATE COURSES IN ENGINEERING – AN EXAMPLE OF A SUCCESSFUL EXPERIENCE,https://data.archives-ouvertes.fr/document/hal-01706868,2016-07-04,https://data.archives-ouvertes.fr/structure/46348,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento em Lisboa,http://purl.org/spar/fabio/ConferencePaper,Portugal,,,Paulo Ferreira,Rua Alves Redol 9 - Apartado 13069 - 1000-029 Lisboa,Denis Barataud-- Manuel Gericota-- Andre Fidalgo-- Guillaume Andrieu-- Renaat de Craemer-- et al.. COMBINING E-TECHNOLOGIES & E-PEDAGOGIES TO CREATE ONLINE UNDERGRADUATE COURSES IN ENGINEERING – AN EXAMPLE OF A SUCCESSFUL EXPERIENCE. 8th International Conference on Education and New Learning Technologies-- International Academy of Technology-- Education and Development (IATED) Jul 2016-- Barcelona-- France. pp.4209-4218-- &#x27E8;10.21125/edulearn.2016.2019&#x27E9;. &#x27E8;hal-01706868&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/inria-00444644v1,"PerDiS: design, implementation, and use of a PERsistent DIstributed Store",https://data.archives-ouvertes.fr/document/inria-00444644,2000-01-01,https://data.archives-ouvertes.fr/structure/32498,Distributed Object Systems,http://purl.org/spar/fabio/Chapter,France,2010-01-07,,Paulo Ferreira,,Paulo Ferreira-- Marc Shapiro-- Xavier Blondel-- Olivier Fambon-- João Garcia-- et al.. PerDiS: design-- implementation-- and use of a PERsistent DIstributed Store. Sacha Krakowiak and Santosh Kumar Shrivastava. Recent Advances in Distributed Systems-- 1752-- Springer-Verlag-- pp.427--452-- 2000-- Lecture Notes in Computer Science-- &#x27E8;10.1007/3-540-46475-1_18&#x27E9;. &#x27E8;inria-00444644&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-01248216v1,Experience with the PerDiS large-scale data-sharing middleware,https://data.archives-ouvertes.fr/document/hal-01248216,2000-09-01,https://data.archives-ouvertes.fr/structure/32498,Distributed Object Systems,http://purl.org/spar/fabio/ConferencePaper,France,2015-12-24,,Paulo Ferreira,,Marc Shapiro-- Paulo Ferreira-- Nicolas Richer. Experience with the PerDiS large-scale data-sharing middleware. 9th International Workshop on Persistent Object Systems (POS)-- Sep 2000-- Lillehammer-- Norway. pp.55-69-- &#x27E8;10.1007/3-540-45498-5_6&#x27E9;. &#x27E8;hal-01248216&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/hal-01248219v1,Modelling a Distributed Cached Store for Garbage Collection: the algorithm and its correctness proof,https://data.archives-ouvertes.fr/document/hal-01248219,1998-01-01,https://data.archives-ouvertes.fr/structure/32498,Distributed Object Systems,http://purl.org/spar/fabio/ConferencePaper,France,2015-12-24,,Paulo Ferreira,,Paulo Ferreira-- Marc Shapiro. Modelling a Distributed Cached Store for Garbage Collection: the algorithm and its correctness proof. Euro. Conf. on Object-Oriented Pging. (ECOOP)-- 1998-- Brussels-- Belgium. pp.234--259-- &#x27E8;10.1007/BFb0054094&#x27E9;. &#x27E8;hal-01248219&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/inria-00074655v1,Distribution and persistence in multiple and heterogeneous address spaces,https://data.archives-ouvertes.fr/document/inria-00074655,1993-01-01,https://data.archives-ouvertes.fr/structure/32498,Distributed Object Systems,http://purl.org/spar/fabio/Report,France,2006-05-24,,Paulo Ferreira,,Paulo Ferreira-- Marc Shapiro. Distribution and persistence in multiple and heterogeneous address spaces. [Research Report] RR-2016-- INRIA. 1993. &#x27E8;inria-00074655&#x27E9;
https://data.archives-ouvertes.fr/author/101768,https://data.archives-ouvertes.fr/document/inria-00077216v1,"PerDiS: Design, Implementation, and Use of a PERsistent DIstributed Store",https://data.archives-ouvertes.fr/document/inria-00077216,1998-01-01,https://data.archives-ouvertes.fr/structure/32498,Distributed Object Systems,http://purl.org/spar/fabio/Report,France,2006-05-29,,Paulo Ferreira,,Paulo Ferreira-- Marc Shapiro-- Xavier Blondel-- Olivier Fambon-- João Garcia-- et al.. PerDiS: Design-- Implementation-- and Use of a PERsistent DIstributed Store. [Research Report] RR-3525-- INRIA. 1998. &#x27E8;inria-00077216&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/hal-00128893v1,Le commerce de bétail dans les savanes d'Afrique centrale : réalités et perspectives,https://data.archives-ouvertes.fr/document/hal-00128893,2003-01-01,https://data.archives-ouvertes.fr/structure/110750,Institut de recherche agricole pour le développement,http://purl.org/spar/fabio/ConferencePaper,Cameroun,2007-02-04,,David Kadekoy-Tigague,"BP 2067/2123, Yaoundé",Guillaume Duteurtre-- Mian Oudanang Koussou-- Timothée Essang-- David Kadekoy-Tigague. Le commerce de bétail dans les savanes d'Afrique centrale : réalités et perspectives. Savanes africaines : des espaces en mutation-- des acteurs face à de nouveaux défis-- 2003-- Garoua-- Cameroun. 7 p. &#x27E8;hal-00128893&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/cirad-00470516v1,Adaptation des exploitations agricoles familiales à la crise cotonnière en Afrique centrale,https://data.archives-ouvertes.fr/document/cirad-00470516,2009-04-20,https://data.archives-ouvertes.fr/structure/108387,Institut centrafricain de recherche agronomique,http://purl.org/spar/fabio/ConferencePaper,France,2010-04-06,,David Kadekoy-Tigague,"BP 122, Lakouanga, Bangui",Emmanuel Mbetid-Bessane-- Michel Havard-- Koye Djondang-- David Kadekoy-Tigague-- Denis Pompidou Folefack-- et al.. Adaptation des exploitations agricoles familiales à la crise cotonnière en Afrique centrale. Savanes africaines en développement : innover pour durer-- Apr 2009-- Garoua-- Cameroun. 8 p. &#x27E8;cirad-00470516v1&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/cirad-00470516v2,Adaptation des exploitations agricoles familiales à la crise cotonnière en Afrique centrale,https://data.archives-ouvertes.fr/document/cirad-00470516,2009-04-20,https://data.archives-ouvertes.fr/structure/108387,Institut centrafricain de recherche agronomique,http://purl.org/spar/fabio/ConferencePaper,France,2010-04-20,,David Kadekoy-Tigague,"BP 122, Lakouanga, Bangui",Emmanuel Mbetid-Bessane-- Michel Havard-- Koye Djondang-- David Kadekoy-Tigague-- Denis Pompidou Folefack-- et al.. Adaptation des exploitations agricoles familiales à la crise cotonnière en Afrique centrale. Savanes africaines en développement : innover pour durer-- Apr 2009-- Garoua-- Cameroun. 8 p. &#x27E8;cirad-00470516v2&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/cirad-00471533v1,L'émergence des organisations de producteurs en Afrique centrale,https://data.archives-ouvertes.fr/document/cirad-00471533,2009-04-20,https://data.archives-ouvertes.fr/structure/108387,Institut centrafricain de recherche agronomique,http://purl.org/spar/fabio/ConferencePaper,France,2010-04-08,,David Kadekoy-Tigague,"BP 122, Lakouanga, Bangui",Emmanuel Mbetid-Bessane-- David Kadekoy-Tigague-- Denis Pompidou Folefack-- Michel Havard-- Jean Enam-- et al.. L'émergence des organisations de producteurs en Afrique centrale. Savanes africaines en développement : innover pour durer-- Apr 2009-- Garoua-- Cameroun. 7 p. &#x27E8;cirad-00471533v1&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/cirad-00471533v2,L'émergence des organisations de producteurs en Afrique centrale,https://data.archives-ouvertes.fr/document/cirad-00471533,2009-04-20,https://data.archives-ouvertes.fr/structure/108387,Institut centrafricain de recherche agronomique,http://purl.org/spar/fabio/ConferencePaper,France,2010-04-19,,David Kadekoy-Tigague,"BP 122, Lakouanga, Bangui",Emmanuel Mbetid-Bessane-- David Kadekoy-Tigague-- Denis Pompidou Folefack-- Michel Havard-- Jean Enam-- et al.. L'émergence des organisations de producteurs en Afrique centrale. Savanes africaines en développement : innover pour durer-- Apr 2009-- Garoua-- Cameroun. 7 p. &#x27E8;cirad-00471533v2&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/cirad-00457233v1,"Insécurité, mobilité et migration des éleveurs dans les savanes d'Afrique centrale",https://data.archives-ouvertes.fr/document/cirad-00457233,2009-04-20,https://data.archives-ouvertes.fr/structure/108387,Institut centrafricain de recherche agronomique,http://purl.org/spar/fabio/ConferencePaper,France,2010-02-16,,David Kadekoy-Tigague,"BP 122, Lakouanga, Bangui",Guy-Florent Ankogui-Mpoko-- Kedeu Passingring-- Boniface Ganota-- David Kadekoy-Tigague. Insécurité-- mobilité et migration des éleveurs dans les savanes d'Afrique centrale. Savanes africaines en développement : innover pour durer-- Apr 2009-- Garoua-- Cameroun. 10 p. &#x27E8;cirad-00457233&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/hal-00128893v1,Le commerce de bétail dans les savanes d'Afrique centrale : réalités et perspectives,https://data.archives-ouvertes.fr/document/hal-00128893,2003-01-01,https://data.archives-ouvertes.fr/structure/28855,International Centre for development oriented Research in Agriculture,http://purl.org/spar/fabio/ConferencePaper,République centrafricaine,2007-02-04,,David Kadekoy-Tigague,,Guillaume Duteurtre-- Mian Oudanang Koussou-- Timothée Essang-- David Kadekoy-Tigague. Le commerce de bétail dans les savanes d'Afrique centrale : réalités et perspectives. Savanes africaines : des espaces en mutation-- des acteurs face à de nouveaux défis-- 2003-- Garoua-- Cameroun. 7 p. &#x27E8;hal-00128893&#x27E9;
https://data.archives-ouvertes.fr/author/161885,https://data.archives-ouvertes.fr/document/hal-00128918v1,Du vivrier au vivrier marchand et à l'intégration sous-régionale : le cas de la filière arachide,https://data.archives-ouvertes.fr/document/hal-00128918,2003-01-01,https://data.archives-ouvertes.fr/structure/28855,International Centre for development oriented Research in Agriculture,http://purl.org/spar/fabio/ConferencePaper,République centrafricaine,2007-02-04,,David Kadekoy-Tigague,,Timothée Essang-- Géraud Magrin-- David Kadekoy-Tigague. Du vivrier au vivrier marchand et à l'intégration sous-régionale : le cas de la filière arachide. Savanes africaines : des espaces en mutation-- des acteurs face à de nouveaux défis-- 2003-- Garoua-- Cameroun. 7 p. &#x27E8;hal-00128918&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-01,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-01,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-27,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-27,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-01,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-01,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the gamma-ray long-term variability of PKS 2155-304 with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-27,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/in2p3-01379906v1,Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT,https://data.archives-ouvertes.fr/document/in2p3-01379906,2017-01-27,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2020-10-31,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- P. Aubert-- Jérome Chevalier-- A. Fiasson-- F. Krayzel-- et al.. Characterizing the γ-ray long-term variability of PKS 2155−304   with H.E.S.S. and Fermi-LAT. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2017-- 598-- pp.A39. &#x27E8;10.1051/0004-6361/201629419&#x27E9;. &#x27E8;in2p3-01379906&#x27E9;
https://data.archives-ouvertes.fr/author/54350,https://data.archives-ouvertes.fr/document/cea-02154704v1,Upper limits on very-high-energy gamma-ray emission from core-collapse supernovae observed with H.E.S.S.,https://data.archives-ouvertes.fr/document/cea-02154704,2019-01-01,https://data.archives-ouvertes.fr/structure/156604,Laboratoire Univers et Particules de Montpellier,http://purl.org/spar/fabio/Article,France,2019-06-12,,M. Renaud,Université de Montpellier Place Eugène Bataillon - CC 72 34095 Montpellier Cédex 05,H. Abdalla-- F. Aharonian-- F. Ait Benkhali-- E. O. Angüner-- M. Arakawa-- et al.. Upper limits on very-high-energy gamma-ray emission from core-collapse supernovae observed with H.E.S.S.. Astronomy and Astrophysics - A&A-- EDP Sciences-- 2019-- 626-- pp.A57. &#x27E8;10.1051/0004-6361/201935242&#x27E9;. &#x27E8;cea-02154704&#x27E9;
